0.0000000000 0.0000000000 0.0000000000 0.0000000003 0.0000000013 0.0000000062 0.0000000269 0.0000001054 0.0000003767 0.0000012272 0.0000036427 0.0000098520 0.0000242790 0.0000545191 0.0001115548 0.0002080010 0.0003534396 0.0005474097 0.0007730774 0.0009963594 0.0011741166 0.0012703103 0.0012731256 0.0012034196 0.0011082332 0.0010410042 0.0010376195 0.0011002240 0.0011976766 0.0012781203 0.0013012087 0.0012604552 0.0011946460 0.0011986668 0.0014096824 0.0019947293 0.0031422123 0.0050298869 0.0078255072 0.0116516994 0.0165740584 0.0225753876 0.0295245238 0.0371249004 0.0449062821 0.0522453585 0.0584687308 0.0630003269 0.0654948462 0.0659030605 0.0644347642 0.0614474977 0.0573217696 0.0523823031 0.0468854075 0.0410493929 0.0350993255 0.0292646785 0.0237692155 0.0188081887 0.0145124899 0.0109482152 0.0081076523 0.0059293908 0.0043097306 0.0031378789 0.0023132518 0.0017628870 0.0014371759 0.0012879983 0.0012643856 0.0012973748 0.0013193359 0.0012789048 0.0011544612 0.0009591929 0.0007300499 0.0005074251 0.0003218031 0.0001858688 0.0000979327 0.0000470176 0.0000205684 0.0000081988 0.0000029778 0.0000009855 0.0000002972 0.0000000817 0.0000000204 0.0000000047 0.0000000010 0.0000000002 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000006 0.0000000031 0.0000000139 0.0000000568 0.0000002120 0.0000007208 0.0000022332 0.0000063043 0.0000162158 0.0000380063 0.0000811709 0.0001579767 0.0002802058 0.0004530478 0.0006680119 0.0008990827 0.0011067112 0.0012509533 0.0013090836 0.0012882966 0.0012248557 0.0011679821 0.0011558471 0.0011963020 0.0012628872 0.0013089937 0.0012909966 0.0011912311 0.0010311250 0.0008644352 0.0007797198 0.0008939735 0.0013593051 0.0023754940 0.0041890936 0.0070552021 0.0111809911 0.0166560145 0.0233654055 0.0309856859 0.0389815637 0.0467156453 0.0535521312 0.0589794886 0.0626878363 0.0645835494 0.0647346742 0.0632965752 0.0604551564 0.0564175992 0.0514382130 0.0458387534 0.0399876296 0.0342302360 0.0288230276 0.0238920330 0.0194552892 0.0155002534 0.0120209314 0.0090473688 0.0066178999 0.0047265135 0.0033193191 0.0023084933 0.0015909902 0.0011009425 0.0007839923 0.0006233749 0.0006017847 0.0006921460 0.0008568817 0.0010411921 0.0011866536 0.0012447335 0.0011939709 0.0010450455 0.0008335104 0.0006060722 0.0004015635 0.0002424373 0.0001333701 0.0000668543 0.0000305359 0.0000127087 0.0000048194 0.0000016653 0.0000005243 0.0000001504 0.0000000393 0.0000000094 0.0000000020 0.0000000004 0.0000000001 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000005 0.0000000023 0.0000000104 0.0000000434 0.0000001651 0.0000005717 0.0000018037 0.0000051850 0.0000135811 0.0000324138 0.0000704908 0.0001396838 0.0002522154 0.0004149648 0.0006221086 0.0008498413 0.0010578570 0.0011998703 0.0012401100 0.0011678982 0.0010022344 0.0007837145 0.0005584687 0.0003629997 0.0002169135 0.0001238831 0.0000800849 0.0000928703 0.0001771534 0.0003959532 0.0008410994 0.0016765449 0.0031099491 0.0053972540 0.0087873255 0.0134707199 0.0195115714 0.0267729883 0.0348879567 0.0432586495 0.0511403492 0.0577869510 0.0626017759 0.0652747171 0.0658132121 0.0644903764 0.0617278849 0.0579704415 0.0535921607 0.0488506986 0.0438866238 0.0387556701 0.0334908907 0.0281619511 0.0229084768 0.0179564805 0.0135402153 0.0098601692 0.0069985423 0.0049204396 0.0034888664 0.0025270427 0.0018771170 0.0014279506 0.0011287224 0.0009632241 0.0009210558 0.0009821362 0.0010985259 0.0012119826 0.0012629793 0.0012194590 0.0010801965 0.0008743796 0.0006458567 0.0004346054 0.0002667088 0.0001491399 0.0000759911 0.0000352811 0.0000149255 0.0000057534 0.0000020208 0.0000006467 0.0000001886 0.0000000501 0.0000000121 0.0000000027 0.0000000005 0.0000000001 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000006 0.0000000031 0.0000000138 0.0000000565 0.0000002109 0.0000007175 0.0000022237 0.0000062796 0.0000161580 0.0000378836 0.0000809321 0.0001575441 0.0002794447 0.0004516518 0.0006651620 0.0008926226 0.0010915060 0.0012161946 0.0012348112 0.0011424195 0.0009631844 0.0007422213 0.0005264395 0.0003563990 0.0002645182 0.0002920038 0.0005018464 0.0010074263 0.0019995647 0.0037178031 0.0064388912 0.0104011164 0.0157259441 0.0223568253 0.0300067796 0.0381820952 0.0462232900 0.0534124421 0.0590966899 0.0628290000 0.0644509687 0.0640987268 0.0621198651 0.0589382685 0.0549363773 0.0504025226 0.0455382604 0.0405012451 0.0354359860 0.0304899440 0.0258025806 0.0214856251 0.0176115254 0.0142184039 0.0113045023 0.0088296926 0.0067480742 0.0050107860 0.0035873664 0.0024643599 0.0016259811 0.0010647920 0.0007518440 0.0006476767 0.0007018836 0.0008540275 0.0010368651 0.0011828636 0.0012437093 0.0011957800 0.0010478722 0.0008375882 0.0006100568 0.0004048802 0.0002448489 0.0001349223 0.0000677456 0.0000309948 0.0000129213 0.0000049082 0.0000016988 0.0000005358 0.0000001540 0.0000000403 0.0000000096 0.0000000021 0.0000000004 0.0000000001 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000005 0.0000000026 0.0000000118 0.0000000488 0.0000001839 0.0000006317 0.0000019774 0.0000056403 0.0000146592 0.0000347155 0.0000749110 0.0001472916 0.0002638899 0.0004308063 0.0006408518 0.0008686663 0.0010729413 0.0012076772 0.0012392516 0.0011605246 0.0009973711 0.0007981150 0.0006329191 0.0005727907 0.0007182003 0.0011922028 0.0021864631 0.0039352661 0.0067056993 0.0107230937 0.0160894672 0.0226744309 0.0301147271 0.0378322904 0.0451641482 0.0515198413 0.0565070294 0.0599682037 0.0619267396 0.0624754203 0.0616890699 0.0595978743 0.0562427246 0.0517612258 0.0464411698 0.0406971489 0.0349778993 0.0296527976 0.0249411175 0.0208957162 0.0174595758 0.0145192120 0.0119783616 0.0097593460 0.0078269372 0.0061600600 0.0047451641 0.0035593826 0.0026001937 0.0018585435 0.0013320515 0.0010168881 0.0008929556 0.0009193946 0.0010346387 0.0011650587 0.0012466090 0.0012358572 0.0011225415 0.0009318860 0.0007055929 0.0004867858 0.0003061550 0.0001754524 0.0000916199 0.0000435945 0.0000189009 0.0000074669 0.0000026878 0.0000008816 0.0000002635 0.0000000717 0.0000000178 0.0000000040 0.0000000008 0.0000000002 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000002 0.0000000008 0.0000000040 0.0000000177 0.0000000713 0.0000002620 0.0000008770 0.0000026749 0.0000074340 0.0000188259 0.0000434410 0.0000913414 0.0001750160 0.0003056108 0.0004864371 0.0007060323 0.0009353060 0.0011334875 0.0012616513 0.0013027488 0.0012746864 0.0012279965 0.0012391436 0.0013916147 0.0017619944 0.0024381912 0.0035334863 0.0052051224 0.0076613101 0.0111516326 0.0158766108 0.0219152306 0.0291253406 0.0370886052 0.0451664522 0.0526131483 0.0587574017 0.0631353619 0.0655473753 0.0660208736 0.0647257676 0.0618922126 0.0577718323 0.0526254548 0.0467375936 0.0404273691 0.0340509867 0.0279703186 0.0225170534 0.0179144773 0.0142471745 0.0114436732 0.0093211074 0.0076500262 0.0062384541 0.0049802115 0.0038467431 0.0028765546 0.0021291789 0.0016307332 0.0013713178 0.0012887819 0.0012976042 0.0013084379 0.0012596443 0.0011281550 0.0009296351 0.0006996517 0.0004812866 0.0003015735 0.0001723538 0.0000897555 0.0000425905 0.0000184151 0.0000072550 0.0000026044 0.0000008519 0.0000002539 0.0000000689 0.0000000171 0.0000000038 0.0000000008 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000002 0.0000000012 0.0000000058 0.0000000249 0.0000000981 0.0000003526 0.0000011545 0.0000034440 0.0000093613 0.0000231850 0.0000523221 0.0001075908 0.0002015942 0.0003441915 0.0005354910 0.0007592075 0.0009819656 0.0011582345 0.0012502709 0.0012440164 0.0011636293 0.0010732774 0.0010670361 0.0012547794 0.0017425827 0.0026267089 0.0039831753 0.0058878744 0.0084344733 0.0117621446 0.0160359471 0.0213961901 0.0278370684 0.0351091253 0.0426820527 0.0498386256 0.0558610126 0.0602331176 0.0627542077 0.0635103847 0.0627408456 0.0606755820 0.0574613970 0.0531897026 0.0480028251 0.0421785042 0.0361313674 0.0303256012 0.0251397542 0.0207598434 0.0171557465 0.0141590954 0.0115529602 0.0092011629 0.0070715517 0.0052180540 0.0037250695 0.0026463112 0.0019682065 0.0016121254 0.0014595113 0.0013864558 0.0013013091 0.0011581723 0.0009552619 0.0007231726 0.0005014477 0.0003165280 0.0001825086 0.0000958887 0.0000459053 0.0000200248 0.0000079594 0.0000028827 0.0000009513 0.0000002860 0.0000000784 0.0000000196 0.0000000044 0.0000000009 0.0000000002 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000005 0.0000000025 0.0000000116 0.0000000480 0.0000001813 0.0000006234 0.0000019534 0.0000055776 0.0000145113 0.0000344009 0.0000743091 0.0001462603 0.0002623166 0.0004286920 0.0006384081 0.0008664577 0.0010719044 0.0012105221 0.0012498720 0.0011892194 0.0010644270 0.0009451727 0.0009209766 0.0010964716 0.0015756681 0.0024639314 0.0038678975 0.0059045253 0.0087106417 0.0124460322 0.0172771874 0.0233080067 0.0304818822 0.0384909457 0.0467490283 0.0544763692 0.0608755343 0.0653194719 0.0674820037 0.0673416198 0.0651047013 0.0611065571 0.0557505144 0.0494940913 0.0428418082 0.0363054078 0.0303173390 0.0251476711 0.0208611377 0.0173545267 0.0144383524 0.0119327462 0.0097306605 0.0078086786 0.0061978663 0.0049335354 0.0040166816 0.0033961559 0.0029818601 0.0026686764 0.0023696499 0.0020361507 0.0016634564 0.0012739948 0.0009099656 0.0006015081 0.0003668231 0.0002057313 0.0001059967 0.0000500351 0.0000216130 0.0000086287 0.0000030072 0.0000009961 0.0000003006 0.0000000827 0.0000000207 0.0000000047 0.0000000010 0.0000000002 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000002 0.0000000008 0.0000000039 0.0000000174 0.0000000704 0.0000002588 0.0000008672 0.0000026475 0.0000073647 0.0000186666 0.0000431108 0.0000907225 0.0001739624 0.0003039557 0.0004839318 0.0007020794 0.0009281978 0.0011189582 0.0012303489 0.0012380931 0.0011488372 0.0010061803 0.0008840131 0.0008775917 0.0010897765 0.0016262829 0.0025909471 0.0040622786 0.0061095319 0.0087826959 0.0121440235 0.0162894707 0.0213638885 0.0274825189 0.0346311451 0.0425452744 0.0506724696 0.0582407371 0.0644346576 0.0685805857 0.0702709226 0.0693926627 0.0660943535 0.0607452174 0.0538968538 0.0462350607 0.0384732246 0.0312349708 0.0249455764 0.0197952009 0.0157711371 0.0127318365 0.0104744238 0.0087762616 0.0074465471 0.0063293904 0.0053316804 0.0044272819 0.0036340012 0.0029697017 0.0024360440 0.0020055331 0.0016385415 0.0013021130 0.0009870277 0.0007027573 0.0004635874 0.0002822294 0.0001571817 0.0000802239 0.0000371845 0.0000158259 0.0000061373 0.0000021687 0.0000006982 0.0000002048 0.0000000548 0.0000000133 0.0000000030 0.0000000006 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000005 0.0000000023 0.0000000107 0.0000000446 0.0000001693 0.0000005851 0.0000018427 0.0000052875 0.0000138246 0.0000329354 0.0000714962 0.0001414209 0.0002548936 0.0004186245 0.0006265027 0.0008544457 0.0010622778 0.0012046812 0.0012499898 0.0011926626 0.0010673456 0.0009430307 0.0009117312 0.0010845466 0.0015804325 0.0025258153 0.0040313114 0.0061920981 0.0090623149 0.0126525535 0.0169598736 0.0219729213 0.0276747325 0.0340040873 0.0407803214 0.0476479985 0.0540815000 0.0594717098 0.0632724382 0.0651391158 0.0649955122 0.0630117369 0.0595190007 0.0549120257 0.0495770798 0.0438495851 0.0380070955 0.0322595869 0.0267659842 0.0216577490 0.0170478196 0.0130402652 0.0097065359 0.0070844241 0.0051408633 0.0037783193 0.0028636230 0.0022473663 0.0017982291 0.0014275055 0.0010939904 0.0007921791 0.0005338234 0.0003323147 0.0001896156 0.0000993078 0.0000476251 0.0000206416 0.0000082311 0.0000029907 0.0000009901 0.0000002987 0.0000000821 0.0000000206 0.0000000047 0.0000000010 0.0000000002 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
